archive_id,page_id,page_name,partisan_lean,funding_entity,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,ad_creative_body,spend,impressions
714060530723607,7292655492,MoveOn,left,MOVEON.ORG POLITICAL ACTION,2023-06-11,2023-06-11,,"Finally! Trump has been indicted on 38 federal criminal charges stemming from the hundreds of classified documents he intentionally took to Mar-a-Lago and refused to return in a conspiracy to cover it up.

But what happens next isn't up to just the Justice Department and our legal system. It also will play out in the court of public opinion.

MAGA has launched a full-on assault on the truth and the fundamental democratic principle that no amount of wealth or power can put someone above the law. Trump, Republicans, and the right-wing media juggernaut have viciously attacked the Justice Department and baselessly labelled the indictment a ""witch hunt.""

It's up to us to fight back in the court of public opinion—and for as long as it takes until Trump is held fully accountable for his crimes.

To help get the message out, we're giving away these ""Convict Trump"" stickers for FREE—while supplies last. Order your free ""Convict Trump"" sticker now, place it somewhere visible, share this message with your family and friends, and help ramp up the public pressure to let no one be above the law.

[PAID FOR BY MOVEON.ORG POLITICAL ACTION, http://pol.moveon.org/. Not authorized by any candidate or candidate’s committee.]",49.5,1499
941998553693979,7292655492,MoveOn,left,MOVEON.ORG POLITICAL ACTION,2023-06-11,2023-06-11,,"Finally! Trump has been indicted on 38 federal criminal charges stemming from the hundreds of classified documents he intentionally took to Mar-a-Lago and refused to return in a conspiracy to cover it up.

But what happens next isn't up to just the Justice Department and our legal system. It also will play out in the court of public opinion.

MAGA has launched a full-on assault on the truth and the fundamental democratic principle that no amount of wealth or power can put someone above the law. Trump, Republicans, and the right-wing media juggernaut have viciously attacked the Justice Department and baselessly labelled the indictment a ""witch hunt.""

It's up to us to fight back in the court of public opinion—and for as long as it takes until Trump is held fully accountable for his crimes.

To help get the message out, we're giving away these ""Convict Trump"" stickers for FREE—while supplies last. Order your free ""Convict Trump"" sticker now, place it somewhere visible, share this message with your family and friends, and help ramp up the public pressure to let no one be above the law.

[PAID FOR BY MOVEON.ORG POLITICAL ACTION, http://pol.moveon.org/. Not authorized by any candidate or candidate’s committee.]",49.5,499
126075930470493,106563958759988,Semafor,,Semafor Inc.,2023-06-09,2023-06-11,,"Powerful Republicans reacted in two ways to Donald Trump’s indictment Tuesday: With strident defenses, or extremely careful avoidance.",49.5,499
1440655586769363,106563958759988,Semafor,,Semafor Inc.,2023-06-09,2023-06-11,,"Powerful Republicans reacted in two ways to Donald Trump’s indictment Tuesday: With strident defenses, or extremely careful avoidance.",49.5,499
1074558453510007,104491841664875,Adam Kinzinger,right,"Country First Action, Inc.",2023-06-10,2023-06-11,,"The voluminous evidence laid out against Trump in this week's 37 count criminal indictment is disturbing - full stop.

But even more concerning to us are the methods by which the political and media apparatuses of the Republican Party are defending him.

If you listen closely, most of these leaders and personalities aren't claiming he's innocent; they're saying the Democrats have done bad things, too. ""And, you know, that should cancel everything out, right?""

But if we follow the what-about-ist logic to its natural conclusion, we find ourselves in a hellscape where any unethical or immoral behavior can be excused by someone else's bad behavior... and running for office cocoons you from criminal prosecution because accountability would be ""election interference"" or ""weaponizing justice.""

Who wants to live in that kind of world?  None of us -- including, we suspect, many of the folks screaming these dangerous talking points.

The way our primaries work now, you don't score any points for telling your supporters uncomfortable truths; for LEADING when the party says follow; for putting your country first. This is why our politics get worse year after year and why reasonable leaders and voters retreat in apathy or despair. And this is why we have to change things if we want to hand our kids and grandkids and better America than the one we inherited.

Our solution is identifying, recruiting, and training reasonable, ethical people to run for and win elected office, all while working overtime to change our leaders' incentives so that good people, regardless of party, can survive and thrive.

Country First has a solid, battle-tested plan to do just that -- and its impact and scalability are game-changing. But it will take good, reasonable people helping us to grow the movement through conversations with friends and family, through service, and, yes, through investments in the future.

Dwelling on things as they are today can be discouraging, it can be paralyzing; but focusing on things as they can be, as they should be, can propel the Reasonable Majority to its rightful place in our politics.

That's you, me, and all of us. And we can do it --

Together,

Country First Team",49.5,499
639637767741700,104491841664875,Adam Kinzinger,right,"Country First Action, Inc.",2023-06-10,2023-06-11,,"The voluminous evidence laid out against Trump in this week's 37 count criminal indictment is disturbing - full stop.

But even more concerning to us are the methods by which the political and media apparatuses of the Republican Party are defending him.

If you listen closely, most of these leaders and personalities aren't claiming he's innocent; they're saying the Democrats have done bad things, too. ""And, you know, that should cancel everything out, right?""

But if we follow the what-about-ist logic to its natural conclusion, we find ourselves in a hellscape where any unethical or immoral behavior can be excused by someone else's bad behavior... and running for office cocoons you from criminal prosecution because accountability would be ""election interference"" or ""weaponizing justice.""

Who wants to live in that kind of world?  None of us -- including, we suspect, many of the folks screaming these dangerous talking points.

The way our primaries work now, you don't score any points for telling your supporters uncomfortable truths; for LEADING when the party says follow; for putting your country first. This is why our politics get worse year after year and why reasonable leaders and voters retreat in apathy or despair. And this is why we have to change things if we want to hand our kids and grandkids and better America than the one we inherited.

Our solution is identifying, recruiting, and training reasonable, ethical people to run for and win elected office, all while working overtime to change our leaders' incentives so that good people, regardless of party, can survive and thrive.

Country First has a solid, battle-tested plan to do just that -- and its impact and scalability are game-changing. But it will take good, reasonable people helping us to grow the movement through conversations with friends and family, through service, and, yes, through investments in the future.

Dwelling on things as they are today can be discouraging, it can be paralyzing; but focusing on things as they can be, as they should be, can propel the Reasonable Majority to its rightful place in our politics.

That's you, me, and all of us. And we can do it --

Together,

Country First Team",49.5,499
1340687503527476,104491841664875,Adam Kinzinger,right,"Country First Action, Inc.",2023-06-10,2023-06-11,,"The voluminous evidence laid out against Trump in this week's 37 count criminal indictment is disturbing - full stop.

But even more concerning to us are the methods by which the political and media apparatuses of the Republican Party are defending him.

If you listen closely, most of these leaders and personalities aren't claiming he's innocent; they're saying the Democrats have done bad things, too. ""And, you know, that should cancel everything out, right?""

But if we follow the what-about-ist logic to its natural conclusion, we find ourselves in a hellscape where any unethical or immoral behavior can be excused by someone else's bad behavior... and running for office cocoons you from criminal prosecution because accountability would be ""election interference"" or ""weaponizing justice.""

Who wants to live in that kind of world?  None of us -- including, we suspect, many of the folks screaming these dangerous talking points.

The way our primaries work now, you don't score any points for telling your supporters uncomfortable truths; for LEADING when the party says follow; for putting your country first. This is why our politics get worse year after year and why reasonable leaders and voters retreat in apathy or despair. And this is why we have to change things if we want to hand our kids and grandkids and better America than the one we inherited.

Our solution is identifying, recruiting, and training reasonable, ethical people to run for and win elected office, all while working overtime to change our leaders' incentives so that good people, regardless of party, can survive and thrive.

Country First has a solid, battle-tested plan to do just that -- and its impact and scalability are game-changing. But it will take good, reasonable people helping us to grow the movement through conversations with friends and family, through service, and, yes, through investments in the future.

Dwelling on things as they are today can be discouraging, it can be paralyzing; but focusing on things as they can be, as they should be, can propel the Reasonable Majority to its rightful place in our politics.

That's you, me, and all of us. And we can do it --

Together,

Country First Team",49.5,499
578757767772843,104491841664875,Adam Kinzinger,right,"Country First Action, Inc.",2023-06-10,2023-06-11,,"The voluminous evidence laid out against Trump in this week's 37 count criminal indictment is disturbing - full stop.

But even more concerning to us are the methods by which the political and media apparatuses of the Republican Party are defending him.

If you listen closely, most of these leaders and personalities aren't claiming he's innocent; they're saying the Democrats have done bad things, too. ""And, you know, that should cancel everything out, right?""

But if we follow the what-about-ist logic to its natural conclusion, we find ourselves in a hellscape where any unethical or immoral behavior can be excused by someone else's bad behavior... and running for office cocoons you from criminal prosecution because accountability would be ""election interference"" or ""weaponizing justice.""

Who wants to live in that kind of world?  None of us -- including, we suspect, many of the folks screaming these dangerous talking points.

The way our primaries work now, you don't score any points for telling your supporters uncomfortable truths; for LEADING when the party says follow; for putting your country first. This is why our politics get worse year after year and why reasonable leaders and voters retreat in apathy or despair. And this is why we have to change things if we want to hand our kids and grandkids and better America than the one we inherited.

Our solution is identifying, recruiting, and training reasonable, ethical people to run for and win elected office, all while working overtime to change our leaders' incentives so that good people, regardless of party, can survive and thrive.

Country First has a solid, battle-tested plan to do just that -- and its impact and scalability are game-changing. But it will take good, reasonable people helping us to grow the movement through conversations with friends and family, through service, and, yes, through investments in the future.

Dwelling on things as they are today can be discouraging, it can be paralyzing; but focusing on things as they can be, as they should be, can propel the Reasonable Majority to its rightful place in our politics.

That's you, me, and all of us. And we can do it --

Together,

Country First Team",49.5,499
957269245414348,104491841664875,Adam Kinzinger,right,"Country First Action, Inc.",2023-06-10,2023-06-11,,"The voluminous evidence laid out against Trump in this week's 37 count criminal indictment is disturbing - full stop.

But even more concerning to us are the methods by which the political and media apparatuses of the Republican Party are defending him.

If you listen closely, most of these leaders and personalities aren't claiming he's innocent; they're saying the Democrats have done bad things, too. ""And, you know, that should cancel everything out, right?""

But if we follow the what-about-ist logic to its natural conclusion, we find ourselves in a hellscape where any unethical or immoral behavior can be excused by someone else's bad behavior... and running for office cocoons you from criminal prosecution because accountability would be ""election interference"" or ""weaponizing justice.""

Who wants to live in that kind of world?  None of us -- including, we suspect, many of the folks screaming these dangerous talking points.

The way our primaries work now, you don't score any points for telling your supporters uncomfortable truths; for LEADING when the party says follow; for putting your country first. This is why our politics get worse year after year and why reasonable leaders and voters retreat in apathy or despair. And this is why we have to change things if we want to hand our kids and grandkids and better America than the one we inherited.

Our solution is identifying, recruiting, and training reasonable, ethical people to run for and win elected office, all while working overtime to change our leaders' incentives so that good people, regardless of party, can survive and thrive.

Country First has a solid, battle-tested plan to do just that -- and its impact and scalability are game-changing. But it will take good, reasonable people helping us to grow the movement through conversations with friends and family, through service, and, yes, through investments in the future.

Dwelling on things as they are today can be discouraging, it can be paralyzing; but focusing on things as they can be, as they should be, can propel the Reasonable Majority to its rightful place in our politics.

That's you, me, and all of us. And we can do it --

Together,

Country First Team",49.5,499
806217157689381,104491841664875,Adam Kinzinger,right,"Country First Action, Inc.",2023-06-10,2023-06-11,,"The voluminous evidence laid out against Trump in this week's 37 count criminal indictment is disturbing - full stop.

But even more concerning to us are the methods by which the political and media apparatuses of the Republican Party are defending him.

If you listen closely, most of these leaders and personalities aren't claiming he's innocent; they're saying the Democrats have done bad things, too. ""And, you know, that should cancel everything out, right?""

But if we follow the what-about-ist logic to its natural conclusion, we find ourselves in a hellscape where any unethical or immoral behavior can be excused by someone else's bad behavior... and running for office cocoons you from criminal prosecution because accountability would be ""election interference"" or ""weaponizing justice.""

Who wants to live in that kind of world?  None of us -- including, we suspect, many of the folks screaming these dangerous talking points.

The way our primaries work now, you don't score any points for telling your supporters uncomfortable truths; for LEADING when the party says follow; for putting your country first. This is why our politics get worse year after year and why reasonable leaders and voters retreat in apathy or despair. And this is why we have to change things if we want to hand our kids and grandkids and better America than the one we inherited.

Our solution is identifying, recruiting, and training reasonable, ethical people to run for and win elected office, all while working overtime to change our leaders' incentives so that good people, regardless of party, can survive and thrive.

Country First has a solid, battle-tested plan to do just that -- and its impact and scalability are game-changing. But it will take good, reasonable people helping us to grow the movement through conversations with friends and family, through service, and, yes, through investments in the future.

Dwelling on things as they are today can be discouraging, it can be paralyzing; but focusing on things as they can be, as they should be, can propel the Reasonable Majority to its rightful place in our politics.

That's you, me, and all of us. And we can do it --

Together,

Country First Team",49.5,499
957593805560615,106563958759988,Semafor,,Semafor Inc.,2023-06-09,2023-06-11,,"Powerful Republicans reacted in two ways to Donald Trump’s indictment Tuesday: With strident defenses, or extremely careful avoidance.",49.5,499
1439575123562402,7292655492,MoveOn,left,MOVEON.ORG POLITICAL ACTION,2023-06-11,2023-06-11,,"Finally! Trump has been indicted on 38 federal criminal charges stemming from the hundreds of classified documents he intentionally took to Mar-a-Lago and refused to return in a conspiracy to cover it up.

But what happens next isn't up to just the Justice Department and our legal system. It also will play out in the court of public opinion.

MAGA has launched a full-on assault on the truth and the fundamental democratic principle that no amount of wealth or power can put someone above the law. Trump, Republicans, and the right-wing media juggernaut have viciously attacked the Justice Department and baselessly labelled the indictment a ""witch hunt.""

It's up to us to fight back in the court of public opinion—and for as long as it takes until Trump is held fully accountable for his crimes.

To help get the message out, we're giving away these ""Convict Trump"" stickers for FREE—while supplies last. Order your free ""Convict Trump"" sticker now, place it somewhere visible, share this message with your family and friends, and help ramp up the public pressure to let no one be above the law.

[PAID FOR BY MOVEON.ORG POLITICAL ACTION, http://pol.moveon.org/. Not authorized by any candidate or candidate’s committee.]",49.5,1499
274662521604509,7292655492,MoveOn,left,MOVEON.ORG POLITICAL ACTION,2023-06-11,2023-06-11,,"Finally! Trump has been indicted on 38 federal criminal charges stemming from the hundreds of classified documents he intentionally took to Mar-a-Lago and refused to return in a conspiracy to cover it up.

But what happens next isn't up to just the Justice Department and our legal system. It also will play out in the court of public opinion.

MAGA has launched a full-on assault on the truth and the fundamental democratic principle that no amount of wealth or power can put someone above the law. Trump, Republicans, and the right-wing media juggernaut have viciously attacked the Justice Department and baselessly labelled the indictment a ""witch hunt.""

It's up to us to fight back in the court of public opinion—and for as long as it takes until Trump is held fully accountable for his crimes.

To help get the message out, we're giving away these ""Convict Trump"" stickers for FREE—while supplies last. Order your free ""Convict Trump"" sticker now, place it somewhere visible, share this message with your family and friends, and help ramp up the public pressure to let no one be above the law.

[PAID FOR BY MOVEON.ORG POLITICAL ACTION, http://pol.moveon.org/. Not authorized by any candidate or candidate’s committee.]",49.5,1499
1475773609918096,7292655492,MoveOn,left,MOVEON.ORG POLITICAL ACTION,2023-06-11,2023-06-11,,"Finally! Trump has been indicted on 38 federal criminal charges stemming from the hundreds of classified documents he intentionally took to Mar-a-Lago and refused to return in a conspiracy to cover it up.

But what happens next isn't up to just the Justice Department and our legal system. It also will play out in the court of public opinion.

MAGA has launched a full-on assault on the truth and the fundamental democratic principle that no amount of wealth or power can put someone above the law. Trump, Republicans, and the right-wing media juggernaut have viciously attacked the Justice Department and baselessly labelled the indictment a ""witch hunt.""

It's up to us to fight back in the court of public opinion—and for as long as it takes until Trump is held fully accountable for his crimes.

To help get the message out, we're giving away these ""Convict Trump"" stickers for FREE—while supplies last. Order your free ""Convict Trump"" sticker now, place it somewhere visible, share this message with your family and friends, and help ramp up the public pressure to let no one be above the law.

[PAID FOR BY MOVEON.ORG POLITICAL ACTION, http://pol.moveon.org/. Not authorized by any candidate or candidate’s committee.]",49.5,499
921234002304836,7292655492,MoveOn,left,MOVEON.ORG POLITICAL ACTION,2023-06-11,2023-06-11,,"‼️ ALERT: Donald Trump has been indicted for 38 counts related to his mishandling of classified documents. The evidence shows that Donald Trump is guilty, and it’s long past time that he faces justice. Help spread the word by ordering your FREE ""Convict Trump"" sticker now—while supplies last.

Currently, Trump is the front-runner for the Republican nomination for president in 2024, and if he’s allowed to control the narrative and once again evade accountability, this could help put him back in the White House. We cannot and will not let that happen.

To help get the message out, click below to order your free ""Convict Trump"" sticker now, place it somewhere visible, share this message with your family and friends, and help ramp up the public pressure to let no one be above the law.

[PAID FOR BY MOVEON.ORG POLITICAL ACTION, http://pol.moveon.org/. Not authorized by any candidate or candidate’s committee.]",49.5,1499
269940808924958,7292655492,MoveOn,left,MOVEON.ORG POLITICAL ACTION,2023-06-11,2023-06-11,,"‼️ ALERT: Donald Trump has been indicted for 38 counts related to his mishandling of classified documents. The evidence shows that Donald Trump is guilty, and it’s long past time that he faces justice. Help spread the word by ordering your FREE ""Convict Trump"" sticker now—while supplies last.

Currently, Trump is the front-runner for the Republican nomination for president in 2024, and if he’s allowed to control the narrative and once again evade accountability, this could help put him back in the White House. We cannot and will not let that happen.

To help get the message out, click below to order your free ""Convict Trump"" sticker now, place it somewhere visible, share this message with your family and friends, and help ramp up the public pressure to let no one be above the law.

[PAID FOR BY MOVEON.ORG POLITICAL ACTION, http://pol.moveon.org/. Not authorized by any candidate or candidate’s committee.]",149.5,9499
3617934521829420,7292655492,MoveOn,left,MOVEON.ORG POLITICAL ACTION,2023-06-11,2023-06-11,,"Finally! Trump has been indicted on 38 federal criminal charges stemming from the hundreds of classified documents he intentionally took to Mar-a-Lago and refused to return in a conspiracy to cover it up.

But what happens next isn't up to just the Justice Department and our legal system. It also will play out in the court of public opinion.

MAGA has launched a full-on assault on the truth and the fundamental democratic principle that no amount of wealth or power can put someone above the law. Trump, Republicans, and the right-wing media juggernaut have viciously attacked the Justice Department and baselessly labelled the indictment a ""witch hunt.""

It's up to us to fight back in the court of public opinion—and for as long as it takes until Trump is held fully accountable for his crimes.

To help get the message out, we're giving away these ""Convict Trump"" stickers for FREE—while supplies last. Order your free ""Convict Trump"" sticker now, place it somewhere visible, share this message with your family and friends, and help ramp up the public pressure to let no one be above the law.

[PAID FOR BY MOVEON.ORG POLITICAL ACTION, http://pol.moveon.org/. Not authorized by any candidate or candidate’s committee.]",49.5,499
834773644746842,7292655492,MoveOn,left,MOVEON.ORG POLITICAL ACTION,2023-06-11,2023-06-11,,"‼️ ALERT: Donald Trump has been indicted for 38 counts related to his mishandling of classified documents. The evidence shows that Donald Trump is guilty, and it’s long past time that he faces justice. Help spread the word by ordering your FREE ""Convict Trump"" sticker now—while supplies last.

Currently, Trump is the front-runner for the Republican nomination for president in 2024, and if he’s allowed to control the narrative and once again evade accountability, this could help put him back in the White House. We cannot and will not let that happen.

To help get the message out, click below to order your free ""Convict Trump"" sticker now, place it somewhere visible, share this message with your family and friends, and help ramp up the public pressure to let no one be above the law.

[PAID FOR BY MOVEON.ORG POLITICAL ACTION, http://pol.moveon.org/. Not authorized by any candidate or candidate’s committee.]",49.5,1499
3431056717132791,7292655492,MoveOn,left,MOVEON.ORG POLITICAL ACTION,2023-06-11,2023-06-11,,"‼️ ALERT: Donald Trump has been indicted for 38 counts related to his mishandling of classified documents. The evidence shows that Donald Trump is guilty, and it’s long past time that he faces justice. Help spread the word by ordering your FREE ""Convict Trump"" sticker now—while supplies last.

Currently, Trump is the front-runner for the Republican nomination for president in 2024, and if he’s allowed to control the narrative and once again evade accountability, this could help put him back in the White House. We cannot and will not let that happen.

To help get the message out, click below to order your free ""Convict Trump"" sticker now, place it somewhere visible, share this message with your family and friends, and help ramp up the public pressure to let no one be above the law.

[PAID FOR BY MOVEON.ORG POLITICAL ACTION, http://pol.moveon.org/. Not authorized by any candidate or candidate’s committee.]",49.5,499
638992771501101,7292655492,MoveOn,left,MOVEON.ORG POLITICAL ACTION,2023-06-11,2023-06-11,,"Finally! Trump has been indicted on 38 federal criminal charges stemming from the hundreds of classified documents he intentionally took to Mar-a-Lago and refused to return in a conspiracy to cover it up.

But what happens next isn't up to just the Justice Department and our legal system. It also will play out in the court of public opinion.

MAGA has launched a full-on assault on the truth and the fundamental democratic principle that no amount of wealth or power can put someone above the law. Trump, Republicans, and the right-wing media juggernaut have viciously attacked the Justice Department and baselessly labelled the indictment a ""witch hunt.""

It's up to us to fight back in the court of public opinion—and for as long as it takes until Trump is held fully accountable for his crimes.

To help get the message out, we're giving away these ""Convict Trump"" stickers for FREE—while supplies last. Order your free ""Convict Trump"" sticker now, place it somewhere visible, share this message with your family and friends, and help ramp up the public pressure to let no one be above the law.

[PAID FOR BY MOVEON.ORG POLITICAL ACTION, http://pol.moveon.org/. Not authorized by any candidate or candidate’s committee.]",149.5,5499
1436140883806519,7292655492,MoveOn,left,MOVEON.ORG POLITICAL ACTION,2023-06-11,2023-06-11,,"Finally! Trump has been indicted on 38 federal criminal charges stemming from the hundreds of classified documents he intentionally took to Mar-a-Lago and refused to return in a conspiracy to cover it up.

But what happens next isn't up to just the Justice Department and our legal system. It also will play out in the court of public opinion.

MAGA has launched a full-on assault on the truth and the fundamental democratic principle that no amount of wealth or power can put someone above the law. Trump, Republicans, and the right-wing media juggernaut have viciously attacked the Justice Department and baselessly labelled the indictment a ""witch hunt.""

It's up to us to fight back in the court of public opinion—and for as long as it takes until Trump is held fully accountable for his crimes.

To help get the message out, we're giving away these ""Convict Trump"" stickers for FREE—while supplies last. Order your free ""Convict Trump"" sticker now, place it somewhere visible, share this message with your family and friends, and help ramp up the public pressure to let no one be above the law.

[PAID FOR BY MOVEON.ORG POLITICAL ACTION, http://pol.moveon.org/. Not authorized by any candidate or candidate’s committee.]",49.5,499
1280296442908191,7292655492,MoveOn,left,MOVEON.ORG POLITICAL ACTION,2023-06-11,2023-06-11,,"‼️ ALERT: Donald Trump has been indicted for 38 counts related to his mishandling of classified documents. The evidence shows that Donald Trump is guilty, and it’s long past time that he faces justice. Help spread the word by ordering your FREE ""Convict Trump"" sticker now—while supplies last.

Currently, Trump is the front-runner for the Republican nomination for president in 2024, and if he’s allowed to control the narrative and once again evade accountability, this could help put him back in the White House. We cannot and will not let that happen.

To help get the message out, click below to order your free ""Convict Trump"" sticker now, place it somewhere visible, share this message with your family and friends, and help ramp up the public pressure to let no one be above the law.

[PAID FOR BY MOVEON.ORG POLITICAL ACTION, http://pol.moveon.org/. Not authorized by any candidate or candidate’s committee.]",49.5,499
943257680086429,7292655492,MoveOn,left,MOVEON.ORG POLITICAL ACTION,2023-06-11,2023-06-11,,"‼️ ALERT: Donald Trump has been indicted for 38 counts related to his mishandling of classified documents. The evidence shows that Donald Trump is guilty, and it’s long past time that he faces justice. Help spread the word by ordering your FREE ""Convict Trump"" sticker now—while supplies last.

Currently, Trump is the front-runner for the Republican nomination for president in 2024, and if he’s allowed to control the narrative and once again evade accountability, this could help put him back in the White House. We cannot and will not let that happen.

To help get the message out, click below to order your free ""Convict Trump"" sticker now, place it somewhere visible, share this message with your family and friends, and help ramp up the public pressure to let no one be above the law.

[PAID FOR BY MOVEON.ORG POLITICAL ACTION, http://pol.moveon.org/. Not authorized by any candidate or candidate’s committee.]",49.5,499
1423320371794971,7292655492,MoveOn,left,MOVEON.ORG POLITICAL ACTION,2023-06-12,2023-06-12,,"Finally! Trump has been indicted on 38 federal criminal charges stemming from the hundreds of classified documents he intentionally took to Mar-a-Lago and refused to return in a conspiracy to cover it up.

But what happens next isn't up to just the Justice Department and our legal system. It also will play out in the court of public opinion.

MAGA has launched a full-on assault on the truth and the fundamental democratic principle that no amount of wealth or power can put someone above the law. Trump, Republicans, and the right-wing media juggernaut have viciously attacked the Justice Department and baselessly labelled the indictment a ""witch hunt.""

It's up to us to fight back in the court of public opinion—and for as long as it takes until Trump is held fully accountable for his crimes.

To help get the message out, we're giving away these ""Convict Trump"" stickers for FREE—while supplies last. Order your free ""Convict Trump"" sticker now, place it somewhere visible, share this message with your family and friends, and help ramp up the public pressure to let no one be above the law.

[PAID FOR BY MOVEON.ORG POLITICAL ACTION, http://pol.moveon.org/. Not authorized by any candidate or candidate’s committee.]",49.5,1499
788701426205880,109092142462587,Adam Schiff,left,SCHIFF FOR SENATE,2023-06-12,2023-06-12,,"Donald Trump just released his first big presidential TV ad — and within the first 𝘀𝗲𝗰𝗼𝗻𝗱, it’s me who he’s going after. 

Get this—he also blended my face with a wolf. 

Bizarre? To say the least…It’s his latest signal to every MAGA Republican that I’m Public Enemy No. 1 — so I need your help to fight back.

Donald Trump hates that I worked to hold him accountable for multiple egregious abuses of power — he has a score to settle with me. He certainly doesn’t want me in the Senate standing up to his cronies there.

And there’s no doubt he’ll use his most recent indictment and weaponize it for political gain.  So the attacks are only going to ramp up from here. 

Chip in any amount to help our campaign respond to Donald Trump’s attack.",49.5,499
805809507564748,109092142462587,Adam Schiff,left,SCHIFF FOR SENATE,2023-06-12,2023-06-12,,"Donald Trump just released his first big presidential TV ad — and within the first 𝘀𝗲𝗰𝗼𝗻𝗱, it’s me who he’s going after. 

Get this—he also blended my face with a wolf. 

Bizarre? To say the least…It’s his latest signal to every MAGA Republican that I’m Public Enemy No. 1 — so I need your help to fight back.

Donald Trump hates that I worked to hold him accountable for multiple egregious abuses of power — he has a score to settle with me. He certainly doesn’t want me in the Senate standing up to his cronies there.

And there’s no doubt he’ll use his most recent indictment and weaponize it for political gain.  So the attacks are only going to ramp up from here. 

Chip in any amount to help our campaign respond to Donald Trump’s attack.",49.5,499
278144151329728,109092142462587,Adam Schiff,left,SCHIFF FOR SENATE,2023-06-12,2023-06-12,,"Donald Trump just released his first big presidential TV ad — and within the first 𝘀𝗲𝗰𝗼𝗻𝗱, it’s me who he’s going after. 

Get this—he also blended my face with a wolf. 

Bizarre? To say the least…It’s his latest signal to every MAGA Republican that I’m Public Enemy No. 1 — so I need your help to fight back.

Donald Trump hates that I worked to hold him accountable for multiple egregious abuses of power — he has a score to settle with me. He certainly doesn’t want me in the Senate standing up to his cronies there.

And there’s no doubt he’ll use his most recent indictment and weaponize it for political gain.  So the attacks are only going to ramp up from here. 

Chip in any amount to help our campaign respond to Donald Trump’s attack.",49.5,499
709573157604297,109092142462587,Adam Schiff,left,SCHIFF FOR SENATE,2023-06-12,2023-06-12,,"Donald Trump just released his first big presidential TV ad — and within the first 𝘀𝗲𝗰𝗼𝗻𝗱, it’s me who he’s going after. 

Get this—he also blended my face with a wolf. 

Bizarre? To say the least…It’s his latest signal to every MAGA Republican that I’m Public Enemy No. 1 — so I need your help to fight back.

Donald Trump hates that I worked to hold him accountable for multiple egregious abuses of power — he has a score to settle with me. He certainly doesn’t want me in the Senate standing up to his cronies there.

And there’s no doubt he’ll use his most recent indictment and weaponize it for political gain.  So the attacks are only going to ramp up from here. 

Chip in any amount to help our campaign respond to Donald Trump’s attack.",49.5,499
1719606291831437,109092142462587,Adam Schiff,left,SCHIFF FOR SENATE,2023-06-12,2023-06-12,,"Donald Trump just released his first big presidential TV ad — and within the first 𝘀𝗲𝗰𝗼𝗻𝗱, it’s me who he’s going after. 

Get this—he also blended my face with a wolf. 

Bizarre? To say the least…It’s his latest signal to every MAGA Republican that I’m Public Enemy No. 1 — so I need your help to fight back.

Donald Trump hates that I worked to hold him accountable for multiple egregious abuses of power — he has a score to settle with me. He certainly doesn’t want me in the Senate standing up to his cronies there.

And there’s no doubt he’ll use his most recent indictment and weaponize it for political gain.  So the attacks are only going to ramp up from here. 

Chip in any amount to help our campaign respond to Donald Trump’s attack.",49.5,499
842042640790101,51533142540,Public Advocate of the U.S.,,PUBLIC ADVOCATE OF THE US,2023-06-12,2023-06-12,,Mark Levin DESTROYS the indictments against Trump,49.5,1499
1299100367359968,7292655492,MoveOn,left,MOVEON.ORG POLITICAL ACTION,2023-06-12,2023-06-12,,"‼️ ALERT: Donald Trump has been indicted for 38 counts related to his mishandling of classified documents. The evidence shows that Donald Trump is guilty, and it’s long past time that he faces justice. Help spread the word by ordering your FREE ""Convict Trump"" sticker now—while supplies last.

Currently, Trump is the front-runner for the Republican nomination for president in 2024, and if he’s allowed to control the narrative and once again evade accountability, this could help put him back in the White House. We cannot and will not let that happen.

To help get the message out, click below to order your free ""Convict Trump"" sticker now, place it somewhere visible, share this message with your family and friends, and help ramp up the public pressure to let no one be above the law.

[PAID FOR BY MOVEON.ORG POLITICAL ACTION, http://pol.moveon.org/. Not authorized by any candidate or candidate’s committee.]",49.5,4499
245013034937262,109092142462587,Adam Schiff,left,SCHIFF FOR SENATE,2023-06-12,2023-06-12,,"Donald Trump just released his first big presidential TV ad — and within the first 𝘀𝗲𝗰𝗼𝗻𝗱, it’s me who he’s going after. 

Get this—he also blended my face with a wolf. 

Bizarre? To say the least…It’s his latest signal to every MAGA Republican that I’m Public Enemy No. 1 — so I need your help to fight back.

Donald Trump hates that I worked to hold him accountable for multiple egregious abuses of power — he has a score to settle with me. He certainly doesn’t want me in the Senate standing up to his cronies there.

And there’s no doubt he’ll use his most recent indictment and weaponize it for political gain.  So the attacks are only going to ramp up from here. 

Chip in any amount to help our campaign respond to Donald Trump’s attack.",49.5,499
